ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap,data_confidence,momentum_20d,momentum_5d,volume_ratio,rs_vs_iwm,bb_width,above_sma20,pct_vs_sma20,above_sma50,pct_vs_sma50,atr_pct,last_range_pct,low_vol,near_high,vol_5_50,breakout_session,breakout_move_pct,earnings_sessions_ago,post_earnings_move_pct,latest_price,avg_dollar_volume,gate_fail,review_flag,target_upside,rank_low_vol,rank_near_high,rank_squeeze,rank_vol_5_50,rank_vol_ratio,rank_vs_sma50,mom_rank,composite_score,composite_legacy,composite_dedup
SECZ,Securitize Corp,Technology,Software - Application,,31.69,-5304.17,,0.0,5.17,2.18,-2.25,-0.18,0.87,-22.7,1.0,1720000.0,12.35,10.86,Aug 12/a,11.8,1770000000.0,HIGH,77.16,32.28,7.49,82.45,0.6341,True,45.34,True,50.42,7.537,16.759,-7.027,,3.037,2.0,39.77,26.0,90.53,10.86,24945839.0,incomplete signals; >40% above 50-day SMA; >20% above 20-day SMA; fresh >10% breakout,,8.7,,,,,,,,,,
SEER,Seer Inc,Healthcare,Biotechnology,,,8.4,-23.43,-0.14,-0.03,0.39,6.9,7.829999999999999,1.49,-22.82,1.0,1080000.0,0.52,1.86,Aug 11/a,4.0,102990000.0,HIGH,-8.37,-2.62,3.25,-3.08,0.1029,False,-4.98,False,-9.36,2.469,3.763,-1.2197,-20.51,0.496,34.0,-16.22,27.0,-13.08,1.86,336449.0,illiquid (<$500K/day); shrinking revenue,,115.1,,,,,,,,,,
SFNC,Simmons First National Corp,Financial,Banks - Regional,,9.95,5.91,-0.69,0.0,-0.2,3.73,4.52,22.41,0.94,-5.88,2.14,1410000.0,1.84,22.89,Jul 16/a,25.79,3310000000.0,HIGH,-0.52,-1.55,2.09,4.77,0.0542,False,-0.15,False,-1.34,2.091,1.529,-1.2446,-5.88,1.117,35.0,-2.22,45.0,-0.26,22.89,28322507.0,shrinking revenue,,12.7,,,,,,,,,,
SHOE,Shoe Station Group Inc,Consumer Cyclical,Apparel Retail,14.82,9.1,-67.28,-7.21,0.34,3.6699999999999995,39.4,-18.01,-24.97,1.36,-43.51,2.33,862150.0,4.35,13.07,Sep 10/b,15.0,355290000.0,HIGH,-15.51,1.24,2.59,-10.22,0.2536,False,-3.83,False,-10.42,6.542,4.667,-3.647,-19.37,1.885,29.0,-17.02,7.0,6.43,13.07,19160442.0,shrinking revenue,,14.8,,,,,,,,,,
SHPH,Shuttle Pharmaceuticals Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,,94.37,,-95.34,-1.43,6.24,-7.23,-66.15,1.18,-94.26,,2110000.0,0.01,3.21,-,,2049999.9999999998,HIGH,-14.63,-6.96,0.47,-9.34,0.1855,False,-8.25,False,-9.92,7.906,9.19,-5.2609,-47.8,0.011,32.0,-12.05,,,3.21,185827.0,illiquid (<$500K/day),,,,,,,,,,,,
SIGA,SIGA Technologies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,,-64.94,-49.45,0.0,0.71,8.63,-27.310000000000002,-30.130000000000003,1.05,-62.44,,740340.0,1.01,3.14,Aug 06/a,11.57,225610000.0,HIGH,3.29,-0.32,1.02,8.58,0.1203,True,1.18,False,-1.0,4.754,6.051,-2.7767,-27.82,0.885,10.0,-2.79,30.0,2.95,3.14,2274738.0,shrinking revenue,,268.5,,,,,,,,,,
SITC,SITE Centers Corp,Real Estate,REIT - Retail,1.23,,-103.3,-67.47,0.0,-1.58,10.07,-19.3,-29.880000000000003,0.98,-44.24,3.0,1160000.0,2.56,2.95,Aug 03/a,3.5,154800000.0,HIGH,-3.91,1.72,2.63,1.38,0.1048,True,0.8,False,-13.89,2.542,2.373,-1.5777,-38.54,1.29,,,33.0,-6.94,2.95,2858691.0,shrinking revenue,,18.6,,,,,,,,,,
SKYQ,Sky Quarry Inc,Energy,Oil & Gas Integrated,,,5.76,-100.0,0.0,-8.18,4.28,135.9,-18.34,2.1,-85.81,,11140000.0,0.08,2.76,-,,24380000.0,HIGH,0.36,-12.1,0.32,5.65,0.2947,False,-1.67,False,-18.33,12.51,5.616,-5.6925,-60.57,0.541,4.0,-12.1,,,2.76,8306565.0,shrinking revenue,,,,,,,,,,,,
SLDP,Solid Power Inc,Consumer Cyclical,Auto Parts,,,24.98,-103.54999999999998,-0.13,-5.99,14.11,-13.94,-21.84,1.99,-72.12,1.0,3590000.0,1.37,2.47,Aug 04/a,6.88,563610000.0,HIGH,4.22,0.41,1.82,9.51,0.1356,True,1.93,True,6.19,5.02,6.073,-2.9057,-9.02,0.875,12.0,6.01,32.0,15.42,2.47,6547179.0,shrinking revenue,,178.5,,,,,,,,,,
SLE,Super League Enterprise Inc,Communication Services,Internet Content & Information,,,95.03,0.27,0.0,-6.570000000000001,6.49,58.879999999999995,8.97,1.48,-96.28,1.0,1290000.0,0.32,5.1,Aug 14/b,10.67,12610000.0,HIGH,26.55,11.6,1.33,31.84,0.4163,True,20.96,True,45.65,9.29,16.627,-7.4036,-30.8,0.12,1.0,10.87,25.0,124.67,5.1,1354426.0,>40% above 50-day SMA; >20% above 20-day SMA; fresh >10% breakout,,109.2,,,,,,,,,,
SLM,SLM Corp,Financial,Credit Services,7.03,7.48,-8.56,-2.76,0.0,1.46,9.48,8.99,28.13,0.97,-19.19,2.09,2490000.0,2.03,25.1,Jul 23/a,28.55,4720000000.0,HIGH,-5.14,-4.92,2.71,0.15,0.0859,False,-4.01,False,-4.12,2.86,1.673,-1.7339,-11.21,1.055,25.0,-9.52,40.0,3.8,25.1,48579919.0,shrinking revenue,REVIEW,13.7,,,,,,,,,,
SMG,Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,45.82,10.86,-25.509999999999998,-1.34,-0.22999999999999998,6.63,10.4,-19.06,-18.59,1.84,-30.5,1.88,929450.0,1.27,52.36,Jul 29/b,76.6,3050000000.0,HIGH,-14.18,-6.35,1.47,-8.89,0.1907,False,-10.07,False,-16.54,3.319,3.209,-1.4803,-30.5,0.95,46.0,-22.99,37.0,-25.55,52.36,46357163.0,shrinking revenue,,46.3,,,,,,,,,,
SMPL,Simply Good Foods Co,Consumer Defensive,Packaged Foods,,5.98,-242.88,-6.29,1.07,-4.3,9.24,-19.79,-30.519999999999996,0.18,-62.580000000000005,2.2,2400000.0,2.06,10.13,Jul 09/b,14.38,896110000.0,HIGH,-6.89,1.91,2.15,-1.6,0.2175,False,-4.84,False,-7.39,4.989,4.146,-3.1095,-32.86,1.28,11.0,-10.2,51.0,-21.11,10.13,24274326.0,shrinking revenue,,42.0,,,,,,,,,,
SMR,NuScale Power Corp,Industrials,Specialty Industrial Machinery,,,1.36,-99.07,-84.57,15.509999999999998,16.09,-29.56,-31.03,2.35,-85.6,2.61,33040000.0,1.95,8.27,Aug 05/a,11.97,3550000000.0,HIGH,-12.02,-2.82,1.6,-6.73,0.332,False,-11.74,False,-8.52,8.866,11.85,-6.7657,-27.26,1.322,9.0,-14.74,31.0,-11.83,8.27,371725209.0,shrinking revenue,,44.7,,,,,,,,,,
SON,Sonoco Products Co,Consumer Cyclical,Packaging & Containers,7.53,7.72,178.77,-1.24,1.49,11.79,10.35,-3.63,-5.73,0.33,-19.5,2.14,1160000.0,1.58,48.84,Jul 22/a,62.89,4830000000.0,HIGH,-17.89,1.08,1.51,-12.6,0.311,False,-7.1,False,-11.53,3.361,1.74,-1.7441,-19.5,1.147,40.0,-13.28,41.0,-11.44,48.84,63207392.0,shrinking revenue,,28.8,,,,,,,,,,
SPIR,Spire Global Inc,Industrials,Specialty Business Services,,,-114.03000000000002,-5.91,-6.69,27.190000000000005,11.07,-39.91,-6.559999999999999,2.8,-56.04,1.5,822620.0,2.86,11.4,Aug 12/a,20.88,463100000.0,HIGH,-18.22,0.53,3.69,-12.93,0.324,False,-7.92,False,-10.13,5.934,9.737,-3.5172,-43.56,1.264,28.0,-18.75,26.0,-18.22,11.4,7789665.0,shrinking revenue,,83.2,,,,,,,,,,
SPRO,Spero Therapeutics Inc,Healthcare,Biotechnology,10.35,,-443.89000000000004,-100.0,-0.17,1.81,2.82,-50.44,-54.25,1.51,-63.31,2.0,1250000.0,0.4,1.13,Aug 12/a,5.0,65810000.0,HIGH,-7.38,-0.88,1.43,-2.09,0.147,False,-4.26,False,-11.62,3.597,8.407,-1.4873,-51.71,0.264,,,26.0,-5.04,1.13,414604.0,illiquid (<$500K/day); shrinking revenue,,342.5,,,,,,,,,,
SR,Spire Inc,Utilities,Utilities - Regulated Gas,8.83,14.43,1126.29,-0.4,-0.06,1.46,4.65,2.83,-13.48,0.53,-16.87,1.6,543930.0,2.26,79.23,Aug 05/b,92.33,4680000000.0,HIGH,-2.09,-2.62,2.23,3.2,0.0645,False,-3.17,False,-3.09,2.059,1.704,-1.2766,-6.4,1.451,17.0,-4.78,32.0,-0.41,79.23,44980492.0,shrinking revenue,,16.5,,,,,,,,,,
SRPT,Sarepta Therapeutics Inc,Healthcare,Biotechnology,,25.9,-102.46,-34.34,0.0,4.61,24.51,14.719999999999999,20.78,0.36,-20.58,2.8,3390000.0,1.86,20.11,Aug 05/a,21.86,2120000000.0,HIGH,7.03,-3.87,1.93,12.32,0.2587,False,-3.07,True,8.4,7.342,5.569,-4.7942,-14.86,1.029,12.0,-5.72,31.0,26.24,20.11,68400360.0,shrinking revenue,,8.7,,,,,,,,,,
SRXH,SRX Global Inc,Consumer Defensive,Packaged Foods,,,98.37,-52.62,0.0,5.07,7.9,-77.08,-77.37,0.94,-95.98,1.0,4580000.0,0.25,1.67,Aug 13/a,600.0,32880000.000000004,HIGH,-10.22,-0.6,1.73,-4.93,0.2596,True,0.51,False,-5.55,6.826,8.982,-3.4869,-69.41,0.337,,,25.0,-8.74,1.67,1097679.0,shrinking revenue,,35828.1,,,,,,,,,,
SSP,E.W. Scripps Co,Communication Services,Broadcasting,,,-2057.38,-9.2,-0.67,2.14,7.91,9.82,-7.6499999999999995,0.7,-43.97,3.0,699970.0,3.09,3.02,Aug 06/a,4.93,279860000.0,HIGH,-7.65,-4.43,3.28,-2.36,0.111,False,-5.82,False,-4.08,5.771,2.318,-1.9101,-21.56,1.309,22.0,-8.48,30.0,2.37,3.02,2096152.0,shrinking revenue,,63.2,,,,,,,,,,
SST,System1 Inc,Industrials,Specialty Business Services,,,30.89,-61.34,0.34,-15.869999999999997,9.37,16.84,120.53,1.57,-64.19,1.0,540260.0,0.63,3.33,Aug 05/a,6.5,34930000.0,HIGH,72.54,2.15,0.25,77.83,1.2422,True,11.13,True,40.74,20.418,14.114,-12.4704,-38.9,0.337,13.0,48.66,31.0,100.6,3.33,4576619.0,>40% above 50-day SMA; shrinking revenue,,95.2,,,,,,,,,,
SSTK,Shutterstock Inc,Communication Services,Internet Content & Information,,,-618.96,-16.93,0.0,-9.79,8.75,-65.66,-73.34,1.16,-84.61,3.0,1150000.0,1.61,4.54,Aug 04/a,25.0,167740000.0,HIGH,-14.66,-13.69,1.83,-9.37,0.2845,False,-14.81,False,-23.36,7.222,9.251,-4.4557,-68.58,0.861,,,32.0,-24.58,4.54,5355474.0,shrinking revenue,,450.7,,,,,,,,,,
SSYS,Stratasys Ltd,Technology,Computer Hardware,,42.67,3.44,-0.35,0.0,1.77,3.98,-10.31,2.96,1.99,-37.55,1.5,717150.0,1.25,8.0,Aug 13/b,12.0,700700000.0,HIGH,1.27,5.96,1.25,6.56,0.0879,True,3.1,False,-1.8,3.277,3.625,-2.3338,-14.16,1.177,28.0,-9.71,26.0,-9.5,8.0,5560697.0,shrinking revenue,,50.0,,,,,,,,,,
STDN,Standard Nuclear Inc,Basic Materials,Specialty Chemicals,,,,,1.22,55.13,4.49,,,,-25.95,1.12,1060000.0,1.14,12.84,Aug 27/b,17.5,2009999999.9999998,HIGH,1.58,4.48,1.37,6.87,0.4066,False,-4.79,,,9.468,7.243,-6.8115,,,14.0,-8.94,16.0,-6.28,12.84,12517174.0,incomplete signals,,36.3,,,,,,,,,,
STOK,Stoke Therapeutics Inc,Healthcare,Biotechnology,,,-131.96,-32.51,-0.51,9.62,20.94,-8.29,-14.34,1.25,-29.31,1.0,891440.0,1.75,28.43,Aug 03/a,46.46,1830000000.0,HIGH,-11.95,-3.95,1.93,-6.66,0.2189,False,-6.65,False,-6.84,4.401,3.166,-2.1336,-16.23,1.182,18.0,-12.04,33.0,-3.82,28.43,24674284.0,shrinking revenue,,63.4,,,,,,,,,,
STXS,Stereotaxis Inc,Healthcare,Medical Instruments & Supplies,,,-1.49,-12.82,0.0,0.42,6.57,-29.26,-26.919999999999998,1.36,-62.95,1.0,866880.0,0.77,1.33,Aug 11/a,3.0,133270000.00000001,HIGH,-6.34,0.0,1.3,-1.05,0.1754,False,-2.88,False,-5.49,4.834,5.263,-2.393,-31.44,0.708,16.0,-8.28,27.0,-5.0,1.33,700438.0,shrinking revenue,,125.6,,,,,,,,,,
SUNE,SUNation Energy Inc,Technology,Solar,,,83.37,-37.52,100.01,16.57,2.23,-3.53,24.24,2.55,-73.97,3.0,4550000.0,0.06,2.46,Mar 18/a,15000.0,16020000.0,HIGH,7.89,-24.07,0.03,13.18,0.9008,False,-7.13,False,-4.55,19.425,13.008,-21.8759,-49.49,0.08,8.0,3.8,,,2.46,32667778.0,shrinking revenue,,609656.1,,,,,,,,,,
SVC,Service Properties Trust,Real Estate,REIT - Hotel & Motel,,,-659.08,-16.32,465.68000000000006,66.7,4.22,-23.31,-35.2,1.72,-56.940000000000005,2.0,1820000.0,2.07,6.48,Aug 05/a,10.42,839220000.0,HIGH,-19.7,-2.85,2.35,-14.41,0.3032,False,-11.76,False,-18.28,3.604,3.704,-1.4523,-28.16,1.227,50.0,-25.94,31.0,-17.77,6.48,11586587.0,shrinking revenue,,60.8,,,,,,,,,,
SWRD,Stewards Inc,Financial,Credit Services,,,-76.28,4.61,,0.0,,-40.28,-28.33,1.67,-71.33,,641830.0,0.53,2.15,-,,453910000.0,LOW,,,,,,,,,,,,,,,,,,,,,low data confidence; incomplete signals,REVIEW,,,,,,,,,,,
TBPH,Theravance Biopharma Inc,Healthcare,Biotechnology,16.86,9.13,-110.55999999999999,-20.86,-10.19,-0.88,3.32,2.65,21.48,0.19,-19.07,3.0,643610.0,1.06,17.02,Aug 10/b,17.0,883660000.0,HIGH,0.06,-0.06,1.66,5.35,0.0051,False,-0.11,True,0.38,0.313,0.176,-0.1284,-4.06,0.818,12.0,-0.06,29.0,0.65,17.02,7010799.0,deal-pinned; shrinking revenue,,-0.1,,,,,,,,,,
TDAY,USA TODAY Co Inc,Communication Services,Publishing,,21.93,-84.8,-8.3,-0.05,0.4099999999999999,21.76,-20.81,-3.85,1.4,-32.25,2.0,2150000.0,1.7,6.24,Aug 06/b,8.7,916140000.0,HIGH,-3.55,-5.31,1.56,1.74,0.068,False,-2.23,False,-15.23,4.064,3.045,-1.6831,-32.25,1.011,34.0,-28.19,31.0,-22.0,6.24,14884931.0,shrinking revenue,,39.4,,,,,,,,,,
TDOC,Teladoc Health Inc,Healthcare,Health Information Services,,,-15.72,-3.95,-9.85,5.48,14.05,-21.93,14.13,2.13,-36.28,2.58,4560000.0,1.21,6.3,Jul 29/a,7.58,1140000000.0,HIGH,-1.41,-3.08,1.63,3.88,0.0873,False,-0.38,False,-13.56,3.951,2.46,-2.2749,-36.28,0.788,47.0,-32.04,36.0,-4.26,6.3,21385115.0,shrinking revenue,,20.3,,,,,,,,,,
TDS,Telephone And Data Systems Inc,Communication Services,Telecom Services,13.19,166.03,5025.29,-73.92,-0.57,5.81,6.04,-9.32,-14.580000000000002,0.31,-26.91,2.25,1200000.0,2.41,35.9,Aug 07/b,47.5,3860000000.0,HIGH,6.85,-4.8,2.07,12.14,0.2228,True,0.46,True,3.13,3.185,1.978,-2.4014,-6.78,1.458,11.0,0.08,30.0,8.85,35.9,50591113.0,shrinking revenue,,32.3,,,,,,,,,,
TH,Target Hospitality Corp,Industrials,Specialty Business Services,,23.59,39.95,38.71,0.06,27.12,6.5,5.11,132.86,1.49,1.63,1.0,1490000.0,3.32,21.19,Aug 10/b,26.33,2109999999.9999998,HIGH,18.71,14.23,2.2,24.0,0.2265,True,12.64,True,21.97,4.395,3.492,-4.4974,-1.07,1.726,2.0,12.95,29.0,31.86,21.19,43092678.0,fresh >10% breakout,,24.3,,,,,,,,,,
THO,Thor Industries Inc,Consumer Cyclical,Recreational Vehicles,13.66,15.87,-26.66,-3.91,0.0,2.75,10.07,-6.370000000000001,-11.24,1.42,-44.83,2.61,650000.0,2.7,67.77,Sep 22/b,84.0,3530000000.0,HIGH,-14.74,-7.77,2.62,-9.45,0.1879,False,-9.06,False,-11.0,3.707,2.081,-1.6667,-17.02,1.653,28.0,-14.77,,,67.77,49084638.0,shrinking revenue,,23.9,,,,,,,,,,
THRY,Thryv Holdings Inc,Technology,Software - Application,,,-219.47,-28.389999999999997,11.74,0.8100000000000002,7.98,-47.71,-33.45,0.86,-85.65,2.5,755600.0,2.15,1.83,Aug 04/b,4.0,81320000.0,HIGH,-12.02,-8.04,2.26,-6.73,0.1708,False,-4.5,False,-32.61,7.931,9.071,-4.5563,-58.74,1.311,51.0,-55.15,33.0,-38.38,1.83,1378545.0,shrinking revenue,,118.6,,,,,,,,,,
TMCI,Treace Medical Concepts Inc,Healthcare,Medical Devices,,,11.63,-4.24,2.52,-9.64,3.28,7.16,242.75000000000003,1.48,-40.99,3.0,565870.0,0.61,4.49,Aug 07/b,5.5,292010000.0,HIGH,3.46,-3.02,1.39,8.75,0.1293,False,-2.38,False,-0.01,4.828,4.788,-3.2837,-13.62,0.632,11.0,-4.47,30.0,2.51,4.49,1138763.0,shrinking revenue,,22.5,,,,,,,,,,
TNGX,Tango Therapeutics Inc,Healthcare,Biotechnology,,,-5.04,-100.0,-0.48,22.97,34.34,-22.24,12.58,1.18,-36.75,1.17,3000000.0,2.08,21.75,Aug 11/b,45.18,3670000000.0,HIGH,-8.92,-11.37,2.52,-3.63,0.1733,False,-7.63,False,-15.75,5.9,8.391,-3.332,-35.13,1.242,,,28.0,-17.43,21.75,58260715.0,shrinking revenue,,107.7,,,,,,,,,,
TRIP,TripAdvisor Inc,Consumer Cyclical,Travel Services,875.25,8.22,-31.259999999999998,-16.47,-0.58,-0.04,26.17,-31.819999999999997,-4.84,0.86,-56.15,3.0,3540000.0,1.29,8.84,Aug 06/b,13.17,1040000000.0,HIGH,-11.6,-4.23,1.23,-6.31,0.1951,False,-5.83,False,-23.08,4.194,4.412,-1.8314,-41.65,1.022,38.0,-38.1,31.0,-15.16,8.84,34511720.0,shrinking revenue,,49.0,,,,,,,,,,
TRLV,Trulieve Cannabis Corp,Healthcare,Drug Manufacturers - Specialty & Generic,,19.25,-2821.78,-10.31,-5.37,26.030000000000005,0.89,9.6,74.61,1.8,-16.64,1.0,1300000.0,9.74,11.07,Aug 07/b,18.18,2130000000.0,HIGH,-0.27,-4.73,5.78,5.02,0.1261,False,-4.24,True,10.94,6.627,9.666,-3.5077,-13.24,2.758,11.0,-5.3,30.0,26.51,11.07,25202543.0,shrinking revenue,,64.2,,,,,,,,,,
TRN,Trinity Industries Inc,Industrials,Railroads,6.74,12.58,608.23,-4.17,-1.41,5.82,5.3,-18.77,-5.82,1.34,-26.899999999999995,3.0,699340.0,2.71,28.0,Jul 30/b,34.0,2230000000.0,HIGH,-6.01,-0.28,3.4,-0.72,0.0932,False,-2.17,False,-10.97,2.411,1.714,-1.0364,-26.91,1.272,38.0,-24.53,36.0,-18.41,28.0,15893788.0,shrinking revenue,,21.4,,,,,,,,,,
TSHA,Taysha Gene Therapies Inc,Healthcare,Biotechnology,,,-40.13,-100.0,-0.65,11.07,17.7,-21.81,10.09,1.17,-31.230000000000004,1.08,3220000.0,2.83,5.02,Aug 11/a,13.0,1640000000.0,HIGH,-17.57,0.2,3.04,-12.28,0.2898,False,-9.16,False,-13.55,5.073,6.375,-1.8675,-29.49,1.981,28.0,-21.19,27.0,-21.62,5.02,16139607.0,shrinking revenue,,159.0,,,,,,,,,,
TSSI,TSS Inc,Technology,Information Technology Services,16.65,26.86,-15.83,-20.08,-17.09,18.38,14.87,-37.61,-22.46,2.0,-61.14000000000001,1.0,867130.0,0.63,8.46,Aug 13/a,15.5,238730000.0,HIGH,-3.31,0.12,0.67,1.98,0.1527,True,0.9,False,-11.26,5.361,3.428,-3.2907,-34.11,0.692,27.0,-25.79,25.0,-12.6,8.46,6858212.0,shrinking revenue,,83.2,,,,,,,,,,
TTEC,TTEC Holdings Inc,Technology,Information Technology Services,,1.13,-89.29,-11.04,0.0,-12.05,22.1,-42.99,-58.36,0.97,-69.39,2.33,539460.0,2.21,1.22,Aug 10/a,3.0,60140000.0,HIGH,-10.95,-2.4,3.04,-5.66,0.1992,False,-7.51,False,-32.16,5.152,6.557,-2.4094,-56.12,1.184,33.0,-51.2,28.0,-29.48,1.22,512477.0,shrinking revenue,,145.9,,,,,,,,,,
TVRD,Tvardi Therapeutics Inc,Healthcare,Biotechnology,,,31.47,,0.0,-12.41,2.64,-38.02,-55.71,0.35,-96.27,1.78,2350000.0,0.05,1.63,Aug 14/b,9.25,21740000.0,HIGH,-12.37,-10.93,0.98,-7.08,0.1801,False,-9.72,False,-23.23,6.315,4.172,-3.2662,-71.35,0.313,10.0,-11.89,25.0,-7.91,1.63,222756.0,illiquid (<$500K/day),,467.5,,,,,,,,,,
UA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,,24.73,121.31,-3.27,0.37,9.86,23.25,-18.23,-19.19,1.52,-39.29,3.07,2950000.0,1.41,4.8,Aug 07/b,6.02,2080000000.0,HIGH,-8.4,-2.24,1.82,-3.11,0.1091,False,-3.21,False,-16.62,3.701,3.125,-2.2233,-34.47,0.906,47.0,-25.81,30.0,-19.06,4.8,11114896.0,shrinking revenue,,25.4,,,,,,,,,,
UAA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,,25.01,121.31,-3.27,0.5,10.04,28.1,-19.47,-20.13,1.6,-40.12,3.14,8650000.0,1.54,4.88,Aug 07/b,5.95,2080000000.0,HIGH,-9.46,-2.98,1.7,-4.17,0.1115,False,-3.95,False,-17.21,4.04,3.689,-2.2515,-34.93,1.217,47.0,-26.17,30.0,-20.13,4.88,39503953.0,shrinking revenue,,21.9,,,,,,,,,,
UAMY,United States Antimony Corp,Basic Materials,Other Industrial Metals & Mining,,63.14,-50.0,-24.7,0.54,8.14,24.57,-41.02,-49.18,0.37,-76.51,1.0,6520000.0,1.4,4.63,Aug 11/a,11.19,692970000.0,HIGH,-15.66,-2.11,1.41,-10.37,0.2316,False,-7.2,False,-14.59,6.464,3.024,-4.6103,-43.47,0.843,30.0,-25.44,27.0,-6.84,4.63,32121878.0,shrinking revenue,,141.7,,,,,,,,,,
UAVS,AgEagle Aerial Systems Inc,Technology,Computer Hardware,,,19.58,-36.01,0.13,3.07,5.58,8.23,-3.7699999999999996,2.89,-65.05,1.0,1490000.0,0.42,1.02,Aug 14/a,18.15,64160000.0,HIGH,0.99,8.51,0.41,6.28,0.2359,False,-1.78,True,13.28,6.513,2.941,-4.4788,-12.07,0.467,17.0,-5.56,24.0,10.87,1.02,1571718.0,shrinking revenue,,1679.4,,,,,,,,,,
UCB,United Community Banks Inc,Financial,Banks - Regional,11.35,10.38,50.970000000000006,-0.48,-3.1,1.9900000000000002,3.74,5.6,16.02,0.89,-6.7,2.14,915380.0,1.87,34.69,Jul 21/b,40.17,4179999999.9999995,HIGH,-2.5,-1.95,2.25,2.79,0.0409,False,-1.21,False,-2.41,2.098,1.24,-0.9888,-6.7,1.303,46.0,-3.64,43.0,-1.87,34.69,26734278.0,shrinking revenue,,15.8,,,,,,,,,,
UIS,Unisys Corp,Technology,Information Technology Services,,2.27,-363.31,-2.03,-1.4,-0.53,8.94,-32.2,4.35,1.97,-51.81,1.5,772610.0,1.49,2.4,Jul 29/a,4.81,175000000.0,HIGH,-12.41,-4.0,2.01,-7.12,0.1728,False,-6.49,False,-18.86,4.673,5.0,-2.5922,-44.44,0.956,49.0,-40.89,36.0,-23.81,2.4,1472359.0,shrinking revenue,,100.4,,,,,,,,,,
UNFI,United Natural Foods Inc,Consumer Defensive,Food Distribution,35.05,11.53,138.76,-0.7,-0.65,-0.37,4.86,-9.46,18.5,0.97,-17.89,2.27,601940.0,2.17,46.82,Sep 08/b,54.0,2820000000.0,HIGH,-2.54,3.52,1.93,2.75,0.1382,True,2.54,False,-1.3,4.003,2.905,-1.968,-9.91,1.369,35.0,-5.85,9.0,6.58,46.82,30733135.0,shrinking revenue,,15.3,,,,,,,,,,
UPB,Upstream Bio Inc,Healthcare,Biotechnology,,,2.11,-17.5,-0.06,3.6799999999999997,10.98,-14.56,-36.28,1.39,-84.14,1.5,593880.0,1.69,5.34,Aug 11/b,29.83,292480000.0,HIGH,-23.39,-8.09,1.63,-18.1,0.3928,False,-13.88,False,-19.28,6.28,3.745,-3.4167,-33.25,1.005,22.0,-22.04,28.0,-24.68,5.34,3784074.0,shrinking revenue,,458.6,,,,,,,,,,
UPWK,Upwork Inc,Communication Services,Internet Content & Information,10.92,6.12,-15.869999999999997,-1.68,-4.21,-7.77,16.33,3.73,-26.43,1.05,-63.44,2.45,3390000.0,1.33,8.35,Aug 10/a,9.88,1040000000.0,HIGH,-3.02,-4.02,1.69,2.27,0.1295,False,-4.11,False,-6.54,3.969,2.874,-2.2751,-15.74,0.888,29.0,-13.65,28.0,-0.12,8.35,23177888.0,shrinking revenue,,18.3,,,,,,,,,,
UPXI,Upexi Inc,Communication Services,Internet Content & Information,,,-72.32,-26.57,0.0,-3.2300000000000004,24.08,31.120000000000005,11.21,-0.22,-84.65,1.0,2460000.0,5.09,1.19,Sep 17/a,2.0,97700000.0,HIGH,10.19,8.18,2.45,15.48,0.1883,True,11.9,True,29.49,7.203,16.639,-6.7846,-4.65,2.327,1.0,12.8,1.0,12.8,1.19,5495882.0,fresh >10% breakout; post-earnings jump; shrinking revenue,,68.1,,,,,,,,,,
USDE,StableCoinX Inc,Financial,Capital Markets,,,-2093.88,,0.0,8.31,5.91,0.89,-6.509999999999999,0.97,-32.56,,5160000.0,2.88,10.19,-,,277040000.0,HIGH,37.52,36.96,1.32,42.81,0.5903,True,37.32,True,140.34,15.393,20.118,-24.7449,,1.447,1.0,32.17,,,10.19,85531696.0,incomplete signals; >40% above 50-day SMA; >20% above 20-day SMA; fresh >10% breakout,,,,,,,,,,,,
UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods,,17.07,-195.24,1.39,0.0,1.1,9.81,101.99000000000001,84.94,0.73,-0.63,2.8,3560000.0,1.03,14.24,Aug 05/b,14.31,2049999999.9999998,HIGH,1.42,0.07,1.76,6.71,0.0139,True,0.15,True,7.62,0.278,0.421,-0.356,-0.63,0.419,6.0,0.07,32.0,0.92,14.24,29727098.0,deal-pinned,,0.5,,,,,,,,,,
UWMC,UWM Holdings Corp,Financial,Mortgage Finance,,3.65,-310.77,-62.46000000000001,-34.82,2.7,25.48,-43.69,-66.12,1.86,-81.22,2.1,19090000.0,0.82,1.25,Aug 05/a,2.69,2009999999.9999998,HIGH,-10.71,-6.02,1.33,-5.42,0.247,False,-9.94,False,-22.09,6.646,5.6,-3.2324,-47.48,0.812,,,31.0,4.17,1.25,16229082.0,shrinking revenue,,115.2,,,,,,,,,,
